ActivityStartDate,HydrologicEvent,ResultDetectionConditionText,CharacteristicName,ResultSampleFractionText,ResultMeasureValue,DetectionQuantitationLimitMeasure/MeasureValue,ResultAnalyticalMethod/MethodName,ResultAnalyticalMethod/MethodDescriptionText,LaboratoryName,AnalysisStartDate,ResultLaboratoryCommentText,DetectionQuantitationLimitTypeName,ResultMeasure/MeasureUnitCode,DetectionQuantitationLimitMeasure/MeasureUnitCode,LastUpdated,ProviderName,OrganizationIdentifier,OrganizationFormalName,ActivityIdentifier,ActivityTypeCode,ActivityMediaName,ActivityMediaSubdivisionName,ActivityStartTime/Time,ActivityStartTime/TimeZoneCode,ProjectIdentifier,ProjectName,ActivityConductingOrganizationText,MonitoringLocationIdentifier,MonitoringLocationName,ActivityCommentText,SampleAquifer,HydrologicCondition,ActivityLocation/LatitudeMeasure,ActivityLocation/LongitudeMeasure,SampleCollectionMethod/MethodIdentifier,SampleCollectionMethod/MethodIdentifierContext,SampleCollectionMethod/MethodName,SampleCollectionMethod/MethodDescriptionText,SampleCollectionEquipmentName,ResultIdentifier,MeasureQualifierCode,ResultStatusIdentifier,ResultValueTypeName,USGSPCode,ResultAnalyticalMethod/MethodIdentifier,ResultAnalyticalMethod/MethodIdentifierContext
9/1/2022,Routine sample,Not Detected,Chlorpyrifos,Dissolved,,2.4,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/7/2022,,Laboratory Reporting Level,,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200635,Sample-Routine,Water,Surface Water,11:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644148,,,,"Stable, normal stage",,,10,USGS parameter code 82398,Equal width increment (ewi),,Grab sample,NWIS-124468419,,Preliminary,Actual,65072,GLC02,USGS
9/1/2022,Routine sample,Not Detected,Cycloate,Dissolved,,1.8,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/7/2022,,Laboratory Reporting Level,,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200635,Sample-Routine,Water,Surface Water,11:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644148,,,,"Stable, normal stage",,,10,USGS parameter code 82398,Equal width increment (ewi),,Grab sample,NWIS-124468420,,Preliminary,Actual,65073,GLC02,USGS
9/1/2022,Routine sample,Not Detected,Cyfluthrin,Dissolved,,1.7,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/29/2022,,Laboratory Reporting Level,,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200635,Sample-Routine,Water,Surface Water,11:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644148,,,,"Stable, normal stage",,,10,USGS parameter code 82398,Equal width increment (ewi),,Grab sample,NWIS-124468421,,Preliminary,Actual,65074,GLC02,USGS
9/1/2022,Routine sample,Not Detected,Beta Cypermethrin,Dissolved,,1.8,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/29/2022,,Laboratory Reporting Level,,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200635,Sample-Routine,Water,Surface Water,11:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644148,,,,"Stable, normal stage",,,10,USGS parameter code 82398,Equal width increment (ewi),,Grab sample,NWIS-124468422,,Preliminary,Actual,65075,GLC02,USGS
9/1/2022,Routine sample,Not Detected,Chlorthal-dimethyl,Dissolved,,2.3,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/29/2022,,Laboratory Reporting Level,,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200635,Sample-Routine,Water,Surface Water,11:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644148,,,,"Stable, normal stage",,,10,USGS parameter code 82398,Equal width increment (ewi),,Grab sample,NWIS-124468423,,Preliminary,Actual,65076,GLC02,USGS
9/1/2022,Routine sample,Not Detected,Deltamethrin,Dissolved,,1.4,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/29/2022,,Laboratory Reporting Level,,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200635,Sample-Routine,Water,Surface Water,11:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644148,,,,"Stable, normal stage",,,10,USGS parameter code 82398,Equal width increment (ewi),,Grab sample,NWIS-124468424,,Preliminary,Actual,65077,GLC02,USGS
9/1/2022,Routine sample,Not Detected,Diazinon,Dissolved,,2.3,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/7/2022,,Laboratory Reporting Level,,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200635,Sample-Routine,Water,Surface Water,11:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644148,,,,"Stable, normal stage",,,10,USGS parameter code 82398,Equal width increment (ewi),,Grab sample,NWIS-124468425,,Preliminary,Actual,65078,GLC02,USGS
9/1/2022,Routine sample,Not Detected,S-Ethyl dipropylthiocarbamate,Dissolved,,2.6,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/7/2022,,Laboratory Reporting Level,,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200635,Sample-Routine,Water,Surface Water,11:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644148,,,,"Stable, normal stage",,,10,USGS parameter code 82398,Equal width increment (ewi),,Grab sample,NWIS-124468426,,Preliminary,Actual,65080,GLC02,USGS
9/1/2022,Routine sample,Not Detected,Esfenvalerate,Dissolved,,1.5,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/29/2022,,Laboratory Reporting Level,,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200635,Sample-Routine,Water,Surface Water,11:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644148,,,,"Stable, normal stage",,,10,USGS parameter code 82398,Equal width increment (ewi),,Grab sample,NWIS-124468427,,Preliminary,Actual,65081,GLC02,USGS
9/1/2022,Routine sample,Not Detected,Ethalfluralin,Dissolved,,5.4,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/29/2022,,Laboratory Reporting Level,,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200635,Sample-Routine,Water,Surface Water,11:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644148,,,,"Stable, normal stage",,,10,USGS parameter code 82398,Equal width increment (ewi),,Grab sample,NWIS-124468428,,Preliminary,Actual,65082,GLC02,USGS
9/1/2022,Routine sample,Not Detected,Fenpropathrin,Dissolved,,1.6,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/29/2022,,Laboratory Reporting Level,,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200635,Sample-Routine,Water,Surface Water,11:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644148,,,,"Stable, normal stage",,,10,USGS parameter code 82398,Equal width increment (ewi),,Grab sample,NWIS-124468429,,Preliminary,Actual,65083,GLC02,USGS
9/1/2022,Routine sample,Not Detected,Hexazinone,Dissolved,,1.2,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/7/2022,,Laboratory Reporting Level,,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200635,Sample-Routine,Water,Surface Water,11:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644148,,,,"Stable, normal stage",,,10,USGS parameter code 82398,Equal width increment (ewi),,Grab sample,NWIS-124468430,,Preliminary,Actual,65085,GLC02,USGS
9/1/2022,Routine sample,Not Detected,Malathion,Dissolved,,2.2,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/7/2022,,Laboratory Reporting Level,,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200635,Sample-Routine,Water,Surface Water,11:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644148,,,,"Stable, normal stage",,,10,USGS parameter code 82398,Equal width increment (ewi),,Grab sample,NWIS-124468431,,Preliminary,Actual,65087,GLC02,USGS
9/1/2022,Routine sample,Not Detected,Methyl parathion,Dissolved,,5.8,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/29/2022,,Laboratory Reporting Level,,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200635,Sample-Routine,Water,Surface Water,11:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644148,,,,"Stable, normal stage",,,10,USGS parameter code 82398,Equal width increment (ewi),,Grab sample,NWIS-124468432,,Preliminary,Actual,65089,GLC02,USGS
9/1/2022,Routine sample,,Metolachlor,Dissolved,9,3.1,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/7/2022,,Laboratory Reporting Level,ng/l,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200635,Sample-Routine,Water,Surface Water,11:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644148,,,,"Stable, normal stage",,,10,USGS parameter code 82398,Equal width increment (ewi),,Grab sample,NWIS-124468433,,Preliminary,Actual,65090,GLC02,USGS
9/1/2022,Routine sample,Not Detected,Napropamide,Dissolved,,2,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/7/2022,,Laboratory Reporting Level,,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200635,Sample-Routine,Water,Surface Water,11:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644148,,,,"Stable, normal stage",,,10,USGS parameter code 82398,Equal width increment (ewi),,Grab sample,NWIS-124468434,,Preliminary,Actual,65092,GLC02,USGS
9/1/2022,Routine sample,Not Detected,Oxyfluorfen,Dissolved,,2.7,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/7/2022,,Laboratory Reporting Level,,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200635,Sample-Routine,Water,Surface Water,11:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644148,,,,"Stable, normal stage",,,10,USGS parameter code 82398,Equal width increment (ewi),,Grab sample,NWIS-124468435,,Preliminary,Actual,65093,GLC02,USGS
9/1/2022,Routine sample,Not Detected,"p,p'-DDD",Dissolved,,2.7,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/29/2022,,Laboratory Reporting Level,,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200635,Sample-Routine,Water,Surface Water,11:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644148,,,,"Stable, normal stage",,,10,USGS parameter code 82398,Equal width increment (ewi),,Grab sample,NWIS-124468436,,Preliminary,Actual,65094,GLC02,USGS
9/1/2022,Routine sample,Not Detected,"p,p'-DDE",Dissolved,,3,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/29/2022,,Laboratory Reporting Level,,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200635,Sample-Routine,Water,Surface Water,11:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644148,,,,"Stable, normal stage",,,10,USGS parameter code 82398,Equal width increment (ewi),,Grab sample,NWIS-124468437,,Preliminary,Actual,65095,GLC02,USGS
9/1/2022,Routine sample,Not Detected,"p,p'-DDT",Dissolved,,2.7,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/29/2022,,Laboratory Reporting Level,,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200635,Sample-Routine,Water,Surface Water,11:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644148,,,,"Stable, normal stage",,,10,USGS parameter code 82398,Equal width increment (ewi),,Grab sample,NWIS-124468438,,Preliminary,Actual,65096,GLC02,USGS
9/1/2022,Routine sample,Not Detected,Pendimethalin,Dissolved,,2,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/7/2022,,Laboratory Reporting Level,,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200635,Sample-Routine,Water,Surface Water,11:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644148,,,,"Stable, normal stage",,,10,USGS parameter code 82398,Equal width increment (ewi),,Grab sample,NWIS-124468439,,Preliminary,Actual,65098,GLC02,USGS
9/1/2022,Routine sample,Not Detected,Permethrin,Dissolved,,1.4,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/29/2022,,Laboratory Reporting Level,,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200635,Sample-Routine,Water,Surface Water,11:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644148,,,,"Stable, normal stage",,,10,USGS parameter code 82398,Equal width increment (ewi),,Grab sample,NWIS-124468440,,Preliminary,Actual,65099,GLC02,USGS
9/1/2022,Routine sample,Not Detected,Phenothrin,Dissolved,,2.2,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/29/2022,,Laboratory Reporting Level,,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200635,Sample-Routine,Water,Surface Water,11:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644148,,,,"Stable, normal stage",,,10,USGS parameter code 82398,Equal width increment (ewi),,Grab sample,NWIS-124468441,,Preliminary,Actual,65100,GLC02,USGS
9/1/2022,Routine sample,Not Detected,Phosmet,Dissolved,,1.4,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/7/2022,,Laboratory Reporting Level,,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200635,Sample-Routine,Water,Surface Water,11:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644148,,,,"Stable, normal stage",,,10,USGS parameter code 82398,Equal width increment (ewi),,Grab sample,NWIS-124468442,,Preliminary,Actual,65101,GLC02,USGS
9/1/2022,Routine sample,Not Detected,Piperonyl butoxide,Dissolved,,2.1,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/7/2022,,Laboratory Reporting Level,,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200635,Sample-Routine,Water,Surface Water,11:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644148,,,,"Stable, normal stage",,,10,USGS parameter code 82398,Equal width increment (ewi),,Grab sample,NWIS-124468443,,Preliminary,Actual,65102,GLC02,USGS
9/1/2022,Routine sample,Not Detected,Prometryn,Dissolved,,1.4,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/7/2022,,Laboratory Reporting Level,,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200635,Sample-Routine,Water,Surface Water,11:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644148,,,,"Stable, normal stage",,,10,USGS parameter code 82398,Equal width increment (ewi),,Grab sample,NWIS-124468444,,Preliminary,Actual,65103,GLC02,USGS
9/1/2022,Routine sample,Not Detected,Resmethrin,Dissolved,,1.8,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/29/2022,,Laboratory Reporting Level,,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200635,Sample-Routine,Water,Surface Water,11:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644148,,,,"Stable, normal stage",,,10,USGS parameter code 82398,Equal width increment (ewi),,Grab sample,NWIS-124468445,,Preliminary,Actual,65104,GLC02,USGS
9/1/2022,Routine sample,,Simazine,Dissolved,5.7,1.7,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/7/2022,,Laboratory Reporting Level,ng/l,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200635,Sample-Routine,Water,Surface Water,11:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644148,,,,"Stable, normal stage",,,10,USGS parameter code 82398,Equal width increment (ewi),,Grab sample,NWIS-124468446,,Preliminary,Actual,65105,GLC02,USGS
9/1/2022,Routine sample,Not Detected,Tau-fluvalinate,Dissolved,,1.6,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/29/2022,,Laboratory Reporting Level,,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200635,Sample-Routine,Water,Surface Water,11:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644148,,,,"Stable, normal stage",,,10,USGS parameter code 82398,Equal width increment (ewi),,Grab sample,NWIS-124468447,,Preliminary,Actual,65106,GLC02,USGS
9/1/2022,Routine sample,Not Detected,Thiobencarb,Dissolved,,2.4,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/7/2022,,Laboratory Reporting Level,,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200635,Sample-Routine,Water,Surface Water,11:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644148,,,,"Stable, normal stage",,,10,USGS parameter code 82398,Equal width increment (ewi),,Grab sample,NWIS-124468448,,Preliminary,Actual,65107,GLC02,USGS
9/1/2022,Routine sample,Not Detected,Trifluralin,Dissolved,,2.6,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/29/2022,,Laboratory Reporting Level,,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200635,Sample-Routine,Water,Surface Water,11:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644148,,,,"Stable, normal stage",,,10,USGS parameter code 82398,Equal width increment (ewi),,Grab sample,NWIS-124468449,,Preliminary,Actual,65108,GLC02,USGS
9/1/2022,Routine sample,Not Detected,"3,4-Dichloroaniline",Dissolved,,2.3,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/7/2022,,Laboratory Reporting Level,,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200635,Sample-Routine,Water,Surface Water,11:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644148,,,,"Stable, normal stage",,,10,USGS parameter code 82398,Equal width increment (ewi),,Grab sample,NWIS-124468450,,Preliminary,Actual,66584,GLC02,USGS
9/1/2022,Routine sample,Not Detected,Allethrin,Dissolved,,3.8,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/29/2022,,Laboratory Reporting Level,,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200635,Sample-Routine,Water,Surface Water,11:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644148,,,,"Stable, normal stage",,,10,USGS parameter code 82398,Equal width increment (ewi),,Grab sample,NWIS-124468451,,Preliminary,Actual,66586,GLC02,USGS
9/1/2022,Routine sample,,Azoxystrobin,Dissolved,2.5,1.6,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/7/2022,,Laboratory Reporting Level,ng/l,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200635,Sample-Routine,Water,Surface Water,11:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644148,,,,"Stable, normal stage",,,10,USGS parameter code 82398,Equal width increment (ewi),,Grab sample,NWIS-124468452,,Preliminary,Actual,66589,GLC02,USGS
9/1/2022,Routine sample,Not Detected,Cyproconazole,Dissolved,,2.8,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/7/2022,,Laboratory Reporting Level,,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200635,Sample-Routine,Water,Surface Water,11:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644148,,,,"Stable, normal stage",,,10,USGS parameter code 82398,Equal width increment (ewi),,Grab sample,NWIS-124468453,,Preliminary,Actual,66593,GLC02,USGS
9/1/2022,Routine sample,Not Detected,Diuron,Dissolved,,1.4,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/7/2022,,Laboratory Reporting Level,,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200635,Sample-Routine,Water,Surface Water,11:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644148,,,,"Stable, normal stage",,,10,USGS parameter code 82398,Equal width increment (ewi),,Grab sample,NWIS-124468454,,Preliminary,Actual,66598,GLC02,USGS
9/1/2022,Routine sample,Not Detected,Fipronil,Dissolved,,1.8,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/7/2022,,Laboratory Reporting Level,,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200635,Sample-Routine,Water,Surface Water,11:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644148,,,,"Stable, normal stage",,,10,USGS parameter code 82398,Equal width increment (ewi),,Grab sample,NWIS-124468455,,Preliminary,Actual,66604,GLC02,USGS
9/1/2022,Routine sample,Not Detected,Fipronil Sulfone,Dissolved,,1.7,"Pesticides, water, SPE GC&LC/TMS",USGS Data Release P9J8E544,"USGS-Organic Chemistry Research Lab, Sacramento, CA",9/7/2022,,Laboratory Reporting Level,,ng/l,,NWIS,USGS-MD,USGS Maryland Water Science Center,nwismd.01.02200635,Sample-Routine,Water,Surface Water,11:00:00,EDT,,,U.S. Geological Survey-Water Resources Discipline,USGS-01644148,,,,"Stable, normal stage",,,10,USGS parameter code 82398,Equal width increment (ewi),,Grab sample,NWIS-124468458,,Preliminary,Actual,66613,GLC02,USGS
